epoch,train_or_val,batch,anatomy_axis,loss,time
0,train,236,"['Uterus_axis1', 'CTVn_axis0', 'Vagina_axis2']",0.348588228225708,0.02039170265197754
0,train,237,"['Bladder_axis0', 'CTVp_axis1', 'Bladder_axis1']",0.11666321754455566,0.02243971824645996
0,train,238,"['Vagina_axis1', 'CTVp_axis2', 'CTVn_axis1']",0.4254845082759857,0.0214540958404541
0,train,239,"['Anorectum_axis2', 'Uterus_axis0', 'Vagina_axis0']",0.20166051387786865,0.01966261863708496
0,train,240,"['CTVp_axis2', 'Bladder_axis1', 'Bladder_axis0']",0.12229271233081818,0.01943492889404297
0,train,241,"['CTVp_axis2', 'Bladder_axis0', 'CTVp_axis1']",0.09681708365678787,0.0228269100189209
0,train,242,"['Uterus_axis1', 'Bladder_axis2', 'CTVp_axis0']",0.1221223846077919,0.022210359573364258
0,train,243,"['CTVp_axis1', 'Bladder_axis1', 'Parametrium_axis2']",0.21356365084648132,0.02293848991394043
0,train,244,"['Vagina_axis0', 'Parametrium_axis1', 'CTVn_axis2']",0.42774733901023865,0.021164655685424805
0,train,245,"['CTVn_axis0', 'Vagina_axis0', 'CTVn_axis1']",0.1839243769645691,0.02214193344116211
0,train,246,"['Vagina_axis1', 'CTVp_axis0', 'CTVp_axis2']",0.23621198534965515,0.019068479537963867
0,train,247,"['Anorectum_axis0', 'Uterus_axis1', 'Bladder_axis2']",0.2897995114326477,0.026513099670410156
0,train,248,"['Bladder_axis2', 'CTVp_axis0', 'Uterus_axis0']",0.1843600869178772,0.022472858428955078
0,train,249,"['Bladder_axis2', 'CTVn_axis2', 'Uterus_axis2']",0.20050841569900513,0.019296646118164062
0,train,250,"['Parametrium_axis2', 'Vagina_axis2', 'Anorectum_axis2']",0.20528629422187805,0.02138519287109375
0,train,251,"['Anorectum_axis1', 'Bladder_axis1', 'Bladder_axis0']",0.14486031234264374,0.019193649291992188
0,train,252,"['Anorectum_axis1', 'Uterus_axis0', 'Vagina_axis1']",0.3186136782169342,0.019735336303710938
0,train,253,"['Vagina_axis0', 'Parametrium_axis0', 'CTVn_axis0']",0.24245339632034302,0.01563429832458496
0,train,254,"['Vagina_axis1', 'Vagina_axis2', 'Vagina_axis1']",0.39726755023002625,0.019022703170776367
0,train,255,"['Bladder_axis2', 'Parametrium_axis0', 'Vagina_axis2']",0.21419188380241394,0.022413253784179688
0,train,256,"['Uterus_axis1', 'CTVp_axis1', 'Bladder_axis2']",0.15611612796783447,0.018202781677246094
0,train,257,"['CTVp_axis2', 'Bladder_axis0', 'CTVp_axis1']",0.06905747205018997,0.023257732391357422
0,train,258,"['Uterus_axis2', 'Uterus_axis1', 'Parametrium_axis1']",0.11674515902996063,0.019786596298217773
0,train,259,"['CTVn_axis1', 'Vagina_axis0', 'Anorectum_axis0']",0.3800809681415558,0.024792194366455078
0,train,260,"['CTVn_axis1', 'Uterus_axis0', 'CTVn_axis1']",0.39420241117477417,0.022391796112060547
0,train,261,"['Bladder_axis0', 'Uterus_axis1', 'Anorectum_axis0']",0.10292031615972519,0.01954817771911621
0,train,262,"['Parametrium_axis0', 'Uterus_axis2', 'Uterus_axis0']",0.4472065269947052,0.02117156982421875
0,train,263,"['Vagina_axis0', 'CTVp_axis2', 'Parametrium_axis1']",0.17935296893119812,0.022582292556762695
0,train,264,"['Vagina_axis1', 'Uterus_axis1', 'Uterus_axis0']",0.498320072889328,0.024757862091064453
0,train,265,"['Vagina_axis0', 'Vagina_axis2', 'Parametrium_axis2']",0.38795194029808044,0.019011974334716797
0,train,266,"['CTVn_axis0', 'CTVp_axis1', 'Anorectum_axis0']",0.2761281728744507,0.019978761672973633
0,train,267,"['CTVn_axis1', 'Vagina_axis1', 'Bladder_axis0']",0.3158859312534332,0.02249622344970703
0,train,268,"['Uterus_axis1', 'Parametrium_axis0', 'Anorectum_axis2']",0.3323342502117157,0.018284082412719727
0,train,269,"['Bladder_axis1', 'Anorectum_axis1', 'Parametrium_axis2']",0.5287991762161255,0.020917415618896484
0,train,270,"['Anorectum_axis2', 'Bladder_axis0', 'Parametrium_axis0']",0.3317354619503021,0.019037246704101562
0,train,271,"['Parametrium_axis2', 'CTVn_axis1', 'Uterus_axis2']",0.38388341665267944,0.0224759578704834
0,train,272,"['Bladder_axis1', 'Vagina_axis0', 'Vagina_axis1']",0.16410104930400848,0.02457451820373535
0,train,273,"['Uterus_axis0', 'Vagina_axis1', 'Bladder_axis0']",0.22130587697029114,0.015636205673217773
0,train,274,"['CTVp_axis0', 'Vagina_axis1', 'Uterus_axis2']",0.1326790452003479,0.02356696128845215
0,train,275,"['Vagina_axis2', 'Uterus_axis1', 'Anorectum_axis0']",0.26438817381858826,0.020952224731445312
0,train,276,"['Parametrium_axis1', 'Anorectum_axis2', 'Uterus_axis1']",0.3276486098766327,0.017601728439331055
0,train,277,"['CTVp_axis2', 'Parametrium_axis1', 'Anorectum_axis1']",0.17419272661209106,0.02233099937438965
0,train,278,"['Vagina_axis2', 'Bladder_axis1', 'Parametrium_axis2']",0.3110218346118927,0.02547287940979004
0,train,279,"['CTVp_axis0', 'CTVp_axis1', 'Uterus_axis1']",0.22021043300628662,0.01794910430908203
0,train,280,"['Uterus_axis1', 'CTVn_axis2', 'CTVp_axis2']",0.29621246457099915,0.02271580696105957
0,train,281,"['Bladder_axis1', 'CTVn_axis1', 'Vagina_axis0']",0.4096027612686157,0.026895999908447266
0,train,282,"['CTVp_axis2', 'Bladder_axis0', 'Anorectum_axis0']",0.20570947229862213,0.02075934410095215
0,train,283,"['Anorectum_axis2', 'Bladder_axis2', 'Uterus_axis0']",0.3077690601348877,0.021724939346313477
0,train,284,"['Vagina_axis0', 'Vagina_axis2', 'CTVn_axis2']",0.3475000858306885,0.027634143829345703
0,train,285,"['CTVp_axis0', 'CTVn_axis1', 'Parametrium_axis0']",0.5413835644721985,0.02569580078125
0,train,286,"['CTVp_axis0', 'Parametrium_axis1', 'Uterus_axis1']",0.3786308169364929,0.02041029930114746
0,train,287,"['Uterus_axis2', 'Parametrium_axis0', 'CTVn_axis1']",0.59117591381073,0.018532514572143555
0,train,288,"['Vagina_axis1', 'Vagina_axis2', 'CTVp_axis2']",0.42895132303237915,0.02238917350769043
0,train,289,"['Vagina_axis1', 'CTVn_axis0', 'CTVp_axis2']",0.24076174199581146,0.021145105361938477
0,train,290,"['Uterus_axis0', 'Uterus_axis2', 'Anorectum_axis1']",0.28303712606430054,0.023941993713378906
0,train,291,"['Anorectum_axis2', 'Anorectum_axis1', 'Bladder_axis1']",0.3365490436553955,0.019068479537963867
0,train,292,"['Anorectum_axis2', 'Uterus_axis2', 'CTVp_axis0']",0.34026283025741577,0.024217605590820312
0,train,293,"['Uterus_axis1', 'CTVp_axis1', 'Bladder_axis2']",0.18681034445762634,0.01587510108947754
0,train,294,"['Bladder_axis0', 'Vagina_axis0', 'Anorectum_axis1']",0.1704106628894806,0.025315523147583008
0,train,295,"['Uterus_axis1', 'CTVp_axis0', 'Uterus_axis2']",0.09731251746416092,0.016107559204101562
0,train,296,"['CTVn_axis1', 'Anorectum_axis0', 'CTVn_axis2']",0.3218477666378021,0.015549898147583008
0,train,297,"['CTVp_axis1', 'Parametrium_axis0', 'Uterus_axis1']",0.09515412896871567,0.022432804107666016
0,train,298,"['Parametrium_axis2', 'Bladder_axis1', 'Bladder_axis2']",0.31423327326774597,0.025381088256835938
0,train,299,"['Vagina_axis2', 'Uterus_axis2', 'Parametrium_axis2']",0.3192923963069916,0.023267030715942383
0,train,300,"['Parametrium_axis0', 'Anorectum_axis1', 'Parametrium_axis2']",0.29542502760887146,0.02263164520263672
0,train,301,"['Vagina_axis1', 'Parametrium_axis0', 'Bladder_axis2']",0.4426172077655792,0.023613929748535156
0,train,302,"['Vagina_axis0', 'CTVn_axis2', 'CTVp_axis2']",0.3474266529083252,0.020444393157958984
0,train,303,"['Bladder_axis2', 'Vagina_axis0', 'Vagina_axis1']",0.40296071767807007,0.020916223526000977
0,train,304,"['Uterus_axis2', 'CTVn_axis0', 'Vagina_axis1']",0.23762857913970947,0.022633075714111328
0,train,305,"['Uterus_axis2', 'Anorectum_axis1', 'Parametrium_axis1']",0.41942545771598816,0.022514820098876953
0,train,306,"['Uterus_axis1', 'Uterus_axis2', 'Bladder_axis2']",0.23481757938861847,0.01812291145324707
0,train,307,"['CTVn_axis0', 'Bladder_axis2', 'CTVp_axis0']",0.16589218378067017,0.022513866424560547
0,train,308,"['CTVn_axis0', 'Anorectum_axis2', 'Uterus_axis2']",0.2337007075548172,0.02808380126953125
0,train,309,"['Parametrium_axis0', 'Uterus_axis1', 'CTVp_axis1']",0.1332084834575653,0.016005277633666992
0,train,310,"['Parametrium_axis2', 'Anorectum_axis0', 'Uterus_axis0']",0.15315939486026764,0.020067691802978516
0,train,311,"['Uterus_axis0', 'Parametrium_axis0', 'Vagina_axis0']",0.28334128856658936,0.02214336395263672
0,train,312,"['CTVp_axis1', 'Parametrium_axis2', 'Parametrium_axis0']",0.24829065799713135,0.02738022804260254
0,train,313,"['Uterus_axis2', 'Vagina_axis0', 'Vagina_axis2']",0.3330845236778259,0.016436100006103516
0,train,314,"['Parametrium_axis1', 'CTVn_axis1', 'Parametrium_axis0']",0.27778229117393494,0.022329330444335938
0,train,315,"['CTVn_axis0', 'Vagina_axis0', 'Bladder_axis2']",0.27905967831611633,0.02514338493347168
0,train,316,"['Bladder_axis1', 'Uterus_axis2', 'Vagina_axis1']",0.2670883238315582,0.02009129524230957
0,train,317,"['CTVp_axis0', 'CTVn_axis0', 'CTVp_axis1']",0.31492841243743896,0.019759416580200195
0,train,318,"['Bladder_axis0', 'Anorectum_axis2', 'Parametrium_axis1']",0.20236694812774658,0.021877050399780273
0,train,319,"['CTVn_axis1', 'CTVn_axis1', 'Bladder_axis2']",0.577450156211853,0.020964384078979492
0,train,320,"['Parametrium_axis2', 'Parametrium_axis0', 'Uterus_axis0']",0.25816723704338074,0.022641658782958984
0,train,321,"['Anorectum_axis0', 'CTVn_axis2', 'Uterus_axis0']",0.18651606142520905,0.021393537521362305
0,train,322,"['Uterus_axis2', 'CTVn_axis0', 'Vagina_axis2']",0.19771456718444824,0.024117469787597656
0,train,323,"['Anorectum_axis2', 'Bladder_axis1', 'CTVn_axis0']",0.2238697111606598,0.018665790557861328
0,train,324,"['Parametrium_axis2', 'CTVn_axis1', 'CTVp_axis2']",0.231816366314888,0.01934528350830078
0,train,325,"['Uterus_axis1', 'Uterus_axis1', 'CTVn_axis0']",0.13942641019821167,0.02135014533996582
0,train,326,"['CTVn_axis2', 'Bladder_axis0', 'Uterus_axis1']",0.32459720969200134,0.019351720809936523
0,train,327,"['CTVn_axis0', 'Bladder_axis0', 'Vagina_axis2']",0.25993233919143677,0.023339033126831055
0,train,328,"['Bladder_axis2', 'Parametrium_axis0', 'CTVn_axis0']",0.22071510553359985,0.02332782745361328
0,train,329,"['Vagina_axis2', 'Bladder_axis0', 'CTVn_axis1']",0.2766021192073822,0.027843236923217773
0,train,330,"['Anorectum_axis0', 'CTVp_axis1', 'Anorectum_axis0']",0.12034645676612854,0.022434234619140625
0,train,331,"['CTVp_axis2', 'Bladder_axis0', 'Parametrium_axis0']",0.12125003337860107,0.020343303680419922
0,train,332,"['Anorectum_axis1', 'Parametrium_axis1', 'CTVn_axis1']",0.501636803150177,0.02511763572692871
0,train,333,"['Bladder_axis0', 'CTVp_axis1', 'Bladder_axis2']",0.13463769853115082,0.01963019371032715
0,train,334,"['Uterus_axis2', 'Bladder_axis2', 'Anorectum_axis2']",0.1028037890791893,0.021731853485107422
0,train,335,"['Uterus_axis1', 'Bladder_axis0', 'Vagina_axis0']",0.12368172407150269,0.021794795989990234
0,train,336,"['Bladder_axis1', 'Uterus_axis1', 'Uterus_axis2']",0.0942557156085968,0.021290302276611328
0,train,337,"['Vagina_axis2', 'Vagina_axis0', 'Vagina_axis1']",0.4401956796646118,0.015091657638549805
0,train,338,"['Anorectum_axis2', 'CTVp_axis1', 'Parametrium_axis2']",0.38436397910118103,0.0271151065826416
0,train,339,"['Anorectum_axis2', 'CTVp_axis0', 'Bladder_axis2']",0.2050216943025589,0.022109031677246094
0,train,340,"['Uterus_axis2', 'Anorectum_axis2', 'Anorectum_axis1']",0.3373277485370636,0.025792598724365234
0,train,341,"['Anorectum_axis1', 'Uterus_axis0', 'CTVp_axis0']",0.289228230714798,0.021280527114868164
0,train,342,"['Parametrium_axis2', 'Anorectum_axis1', 'Anorectum_axis2']",0.25351059436798096,0.020412206649780273
0,train,343,"['Anorectum_axis1', 'Uterus_axis1', 'Parametrium_axis1']",0.26897624135017395,0.021689176559448242
0,train,344,"['Bladder_axis0', 'CTVp_axis1', 'Vagina_axis0']",0.13947544991970062,0.018179893493652344
0,train,345,"['CTVn_axis2', 'Uterus_axis0', 'CTVp_axis2']",0.15892831981182098,0.02345895767211914
0,train,346,"['Bladder_axis2', 'Anorectum_axis0', 'Uterus_axis0']",0.12554384768009186,0.023195505142211914
0,train,347,"['Uterus_axis2', 'Anorectum_axis2', 'Vagina_axis2']",0.3104938566684723,0.021941661834716797
0,train,348,"['Uterus_axis2', 'Vagina_axis1', 'Vagina_axis2']",0.39072510600090027,0.01930999755859375
0,train,349,"['Bladder_axis2', 'CTVn_axis2', 'Parametrium_axis1']",0.27523520588874817,0.023117780685424805
0,train,350,"['Anorectum_axis1', 'Vagina_axis0', 'Uterus_axis1']",0.28835856914520264,0.01654338836669922
0,train,351,"['Uterus_axis1', 'Bladder_axis1', 'Vagina_axis0']",0.15760931372642517,0.018628597259521484
0,train,352,"['CTVn_axis2', 'Uterus_axis0', 'Vagina_axis2']",0.2629944384098053,0.020087003707885742
0,train,353,"['Bladder_axis2', 'Anorectum_axis2', 'CTVn_axis0']",0.27991536259651184,0.02396249771118164
0,train,354,"['CTVp_axis0', 'CTVp_axis1', 'Vagina_axis0']",0.1751389503479004,0.021335363388061523
0,train,355,"['CTVn_axis1', 'Uterus_axis2', 'Bladder_axis2']",0.13441626727581024,0.021939516067504883
0,train,356,"['Parametrium_axis1', 'Parametrium_axis1', 'CTVp_axis1']",0.2764589190483093,0.022289752960205078
0,train,357,"['Uterus_axis0', 'CTVp_axis1', 'CTVp_axis1']",0.12552279233932495,0.020101070404052734
0,train,358,"['CTVn_axis2', 'Parametrium_axis1', 'Bladder_axis1']",0.20995932817459106,0.024816036224365234
0,train,359,"['CTVn_axis1', 'Bladder_axis2', 'CTVn_axis0']",0.32148250937461853,0.019194602966308594
0,train,360,"['Vagina_axis0', 'CTVp_axis2', 'Parametrium_axis1']",0.14284208416938782,0.02371835708618164
0,train,361,"['Parametrium_axis0', 'Parametrium_axis2', 'Anorectum_axis2']",0.22063322365283966,0.019499778747558594
0,train,362,"['Parametrium_axis2', 'Uterus_axis1', 'Parametrium_axis2']",0.3037724792957306,0.016768932342529297
0,train,363,"['Bladder_axis0', 'Uterus_axis0', 'CTVp_axis1']",0.21812556684017181,0.021135330200195312
0,train,364,"['Parametrium_axis0', 'Uterus_axis2', 'Parametrium_axis0']",0.4384942650794983,0.025606155395507812
0,train,365,"['Parametrium_axis0', 'Uterus_axis1', 'Parametrium_axis2']",0.32503968477249146,0.01995396614074707
0,train,366,"['Bladder_axis2', 'Parametrium_axis2', 'Vagina_axis1']",0.34614232182502747,0.019269466400146484
0,train,367,"['Anorectum_axis1', 'Bladder_axis0', 'Bladder_axis0']",0.49531441926956177,0.023101806640625
0,train,368,"['Anorectum_axis0', 'Uterus_axis2', 'Anorectum_axis2']",0.17755459249019623,0.029258012771606445
0,train,369,"['Parametrium_axis2', 'Parametrium_axis1', 'Parametrium_axis2']",0.23343953490257263,0.024707317352294922
0,train,370,"['Bladder_axis1', 'CTVn_axis2', 'CTVn_axis0']",0.17532634735107422,0.02050638198852539
0,train,371,"['Vagina_axis2', 'CTVp_axis2', 'Anorectum_axis2']",0.3062593936920166,0.024225950241088867
0,train,372,"['CTVp_axis2', 'Bladder_axis2', 'Parametrium_axis2']",0.16872847080230713,0.017436981201171875
0,train,373,"['Anorectum_axis1', 'Parametrium_axis2', 'CTVn_axis1']",0.5101690292358398,0.018577098846435547
0,train,374,"['Anorectum_axis1', 'Anorectum_axis2', 'Anorectum_axis2']",0.2431192547082901,0.024657011032104492
0,train,375,"['CTVn_axis1', 'Bladder_axis0', 'CTVp_axis0']",0.19258080422878265,0.026227235794067383
0,train,376,"['Uterus_axis1', 'Vagina_axis2', 'CTVp_axis2']",0.47875094413757324,0.023250818252563477
0,train,377,"['CTVp_axis2', 'Bladder_axis2', 'CTVn_axis0']",0.11994379758834839,0.02442455291748047
0,train,378,"['CTVn_axis1', 'Bladder_axis1', 'Anorectum_axis2']",0.1613711714744568,0.021923065185546875
0,train,379,"['Uterus_axis1', 'Vagina_axis2', 'CTVn_axis2']",0.4258338510990143,0.01978754997253418
0,train,380,"['Uterus_axis0', 'Vagina_axis0', 'CTVp_axis1']",0.2363063395023346,0.021348237991333008
0,train,381,"['Vagina_axis1', 'Anorectum_axis0', 'Vagina_axis0']",0.37534940242767334,0.021251916885375977
0,train,382,"['Vagina_axis0', 'Bladder_axis2', 'Vagina_axis0']",0.18553124368190765,0.024321317672729492
0,train,383,"['Vagina_axis1', 'Uterus_axis1', 'CTVn_axis2']",0.23478323221206665,0.03326058387756348
0,train,384,"['Parametrium_axis1', 'Parametrium_axis0', 'Parametrium_axis2']",0.2626447379589081,0.02173304557800293
0,train,385,"['Bladder_axis1', 'CTVn_axis2', 'CTVp_axis0']",0.3558178246021271,0.017078638076782227
0,train,386,"['Parametrium_axis0', 'Anorectum_axis0', 'Vagina_axis1']",0.36746636033058167,0.019407033920288086
0,train,387,"['Uterus_axis2', 'Anorectum_axis1', 'Parametrium_axis1']",0.257182776927948,0.022053003311157227
0,train,388,"['Uterus_axis0', 'CTVp_axis0', 'Parametrium_axis1']",0.11047818511724472,0.0216372013092041
0,train,389,"['CTVp_axis0', 'Uterus_axis0', 'Parametrium_axis1']",0.18392381072044373,0.019916296005249023
0,train,390,"['CTVp_axis2', 'Uterus_axis1', 'Parametrium_axis2']",0.1586608737707138,0.02221822738647461
0,train,391,"['CTVn_axis2', 'Parametrium_axis0', 'Vagina_axis1']",0.24514652788639069,0.01949453353881836
0,train,392,"['Anorectum_axis0', 'CTVn_axis2', 'CTVn_axis1']",0.3740661144256592,0.018543004989624023
0,train,393,"['Parametrium_axis2', 'Anorectum_axis0', 'Anorectum_axis2']",0.5636380910873413,0.02252483367919922
0,train,394,"['CTVp_axis2', 'Uterus_axis0', 'Bladder_axis1']",0.17221219837665558,0.021060466766357422
0,train,395,"['CTVn_axis2', 'CTVn_axis1', 'Anorectum_axis2']",0.6210315823554993,0.02137470245361328
0,train,396,"['Vagina_axis0', 'CTVn_axis2', 'Bladder_axis2']",0.2730659246444702,0.02093958854675293
0,train,397,"['Vagina_axis0', 'CTVp_axis2', 'CTVp_axis0']",0.37735265493392944,0.02347707748413086
0,train,398,"['Vagina_axis1', 'Uterus_axis2', 'Vagina_axis0']",0.34093350172042847,0.020737648010253906
0,train,399,"['Uterus_axis0', 'Parametrium_axis2', 'Parametrium_axis0']",0.24205926060676575,0.015857934951782227
0,train,400,"['Parametrium_axis1', 'CTVp_axis1', 'Bladder_axis1']",0.34771499037742615,0.02068614959716797
0,train,401,"['Bladder_axis2', 'CTVp_axis2', 'CTVp_axis1']",0.20505636930465698,0.015470266342163086
0,train,402,"['Bladder_axis1', 'Anorectum_axis1', 'Uterus_axis2']",0.17392928898334503,0.0214998722076416
0,train,403,"['CTVn_axis2', 'Vagina_axis1', 'Uterus_axis1']",0.295954167842865,0.020259618759155273
0,train,404,"['Uterus_axis1', 'Parametrium_axis0', 'Uterus_axis2']",0.18628409504890442,0.01885199546813965
0,train,405,"['Vagina_axis1', 'CTVp_axis0', 'Vagina_axis1']",0.3395431637763977,0.01590275764465332
0,train,406,"['Uterus_axis2', 'CTVp_axis0', 'Anorectum_axis1']",0.38511863350868225,0.020829439163208008
0,train,407,"['Bladder_axis0', 'Vagina_axis2', 'CTVp_axis2']",0.1800890415906906,0.02370619773864746
0,train,408,"['CTVn_axis1', 'Bladder_axis2', 'Vagina_axis1']",0.22883659601211548,0.015431880950927734
0,train,409,"['Vagina_axis2', 'Parametrium_axis1', 'CTVp_axis1']",0.2823614478111267,0.016224145889282227
0,train,410,"['CTVn_axis0', 'Parametrium_axis2', 'CTVn_axis1']",0.44702744483947754,0.02628326416015625
0,train,411,"['Parametrium_axis2', 'Parametrium_axis0', 'Anorectum_axis2']",0.4495302438735962,0.02085590362548828
0,train,412,"['Uterus_axis1', 'Parametrium_axis2', 'Vagina_axis1']",0.34235087037086487,0.01941990852355957
0,train,413,"['Bladder_axis1', 'Uterus_axis1', 'CTVp_axis1']",0.3318098485469818,0.01671147346496582
0,train,414,"['Bladder_axis0', 'Anorectum_axis0', 'Vagina_axis2']",0.4360312223434448,0.015614509582519531
0,train,415,"['Anorectum_axis1', 'Parametrium_axis0', 'Bladder_axis1']",0.2859143018722534,0.019455432891845703
0,train,416,"['Vagina_axis0', 'Anorectum_axis1', 'Anorectum_axis1']",0.3410033881664276,0.01664876937866211
0,train,417,"['Anorectum_axis0', 'Bladder_axis0', 'Vagina_axis0']",0.14721661806106567,0.015813827514648438
0,train,418,"['Bladder_axis2', 'CTVp_axis2', 'Uterus_axis2']",0.12848365306854248,0.021312475204467773
0,train,419,"['Anorectum_axis2', 'Anorectum_axis2', 'Vagina_axis0']",0.4606808125972748,0.019748449325561523
0,train,420,"['CTVn_axis0', 'CTVn_axis0', 'CTVn_axis1']",0.25455954670906067,0.022109270095825195
0,train,421,"['Bladder_axis0', 'Bladder_axis2', 'CTVp_axis1']",0.09346455335617065,0.018958330154418945
0,train,422,"['CTVn_axis0', 'Uterus_axis0', 'Bladder_axis0']",0.12028432637453079,0.025338411331176758
0,train,423,"['CTVp_axis0', 'Vagina_axis0', 'Bladder_axis1']",0.23483146727085114,0.023415327072143555
0,train,424,"['Vagina_axis2', 'CTVp_axis0', 'Bladder_axis1']",0.18442562222480774,0.024012088775634766
0,train,425,"['Uterus_axis1', 'Vagina_axis2', 'CTVn_axis2']",0.27361181378364563,0.02084827423095703
0,train,426,"['Vagina_axis0', 'CTVp_axis0', 'Parametrium_axis1']",0.3398262560367584,0.0236358642578125
0,train,427,"['Vagina_axis2', 'Uterus_axis2', 'Vagina_axis1']",0.24817819893360138,0.025182008743286133
0,train,428,"['Uterus_axis0', 'Parametrium_axis2', 'Vagina_axis2']",0.22564014792442322,0.022354602813720703
0,train,429,"['Vagina_axis1', 'Anorectum_axis2', 'Parametrium_axis2']",0.32987675070762634,0.025427818298339844
0,train,430,"['Anorectum_axis1', 'Parametrium_axis2', 'Anorectum_axis2']",0.45169004797935486,0.025369644165039062
0,train,431,"['CTVn_axis0', 'Bladder_axis0', 'CTVn_axis2']",0.20121070742607117,0.024694204330444336
0,train,432,"['Bladder_axis0', 'Parametrium_axis0', 'Uterus_axis2']",0.3448176980018616,0.02443385124206543
0,train,433,"['Uterus_axis0', 'CTVn_axis2', 'CTVn_axis1']",0.28846704959869385,0.024560928344726562
0,train,434,"['CTVp_axis1', 'CTVn_axis0', 'Bladder_axis0']",0.0890827476978302,0.018704652786254883
0,train,435,"['Parametrium_axis2', 'Anorectum_axis1', 'CTVn_axis1']",0.377082496881485,0.021535634994506836
0,train,436,"['Bladder_axis0', 'CTVp_axis0', 'Uterus_axis1']",0.12980179488658905,0.022197484970092773
0,train,437,"['Vagina_axis0', 'Vagina_axis2', 'Parametrium_axis0']",0.39935770630836487,0.021320343017578125
0,train,438,"['Parametrium_axis2', 'Vagina_axis0', 'Parametrium_axis2']",0.31857073307037354,0.020015239715576172
0,train,439,"['Uterus_axis2', 'Vagina_axis1', 'Bladder_axis1']",0.3730233907699585,0.026275157928466797
0,train,440,"['Bladder_axis1', 'CTVn_axis2', 'CTVn_axis2']",0.3135831356048584,0.022498130798339844
0,train,441,"['CTVn_axis2', 'Bladder_axis2', 'CTVn_axis1']",0.42570269107818604,0.02155280113220215
0,train,442,"['Uterus_axis0', 'Vagina_axis2', 'Parametrium_axis0']",0.4184136986732483,0.01839900016784668
0,train,443,"['Bladder_axis1', 'CTVn_axis0', 'CTVn_axis0']",0.19056342542171478,0.021390676498413086
0,train,444,"['CTVp_axis1', 'Parametrium_axis1', 'Vagina_axis0']",0.41809090971946716,0.024207115173339844
0,train,445,"['CTVn_axis0', 'Bladder_axis0', 'Uterus_axis0']",0.14115437865257263,0.02285933494567871
0,train,446,"['Uterus_axis0', 'Anorectum_axis0', 'CTVn_axis2']",0.16985590755939484,0.023272275924682617
0,train,447,"['Uterus_axis0', 'Uterus_axis2', 'Bladder_axis2']",0.11639472842216492,0.01702117919921875
0,train,448,"['Bladder_axis0', 'CTVp_axis1', 'CTVp_axis1']",0.0974440649151802,0.026622533798217773
0,train,449,"['Uterus_axis1', 'CTVp_axis0', 'Uterus_axis1']",0.09767192602157593,0.015935659408569336
0,train,450,"['CTVp_axis2', 'CTVn_axis2', 'Anorectum_axis2']",0.43533679842948914,0.02575230598449707
0,train,451,"['Vagina_axis1', 'Bladder_axis1', 'CTVp_axis1']",0.12094686925411224,0.02019953727722168
0,train,452,"['Vagina_axis0', 'Anorectum_axis0', 'Vagina_axis0']",0.15719637274742126,0.021198272705078125
0,train,453,"['Anorectum_axis2', 'Anorectum_axis2', 'Parametrium_axis0']",0.288469135761261,0.0200655460357666
0,train,454,"['Uterus_axis1', 'Parametrium_axis1', 'CTVp_axis2']",0.17832684516906738,0.019654512405395508
0,train,455,"['CTVp_axis1', 'CTVn_axis1', 'Vagina_axis1']",0.3911229372024536,0.021138429641723633
0,train,456,"['CTVp_axis0', 'Parametrium_axis2', 'Vagina_axis1']",0.37078818678855896,0.015533685684204102
0,train,457,"['Vagina_axis2', 'Parametrium_axis1', 'Anorectum_axis1']",0.4024204611778259,0.02199554443359375
0,train,458,"['Parametrium_axis1', 'Bladder_axis0', 'Uterus_axis2']",0.18551963567733765,0.016102075576782227
0,train,459,"['Anorectum_axis0', 'Parametrium_axis0', 'Bladder_axis2']",0.25078684091567993,0.016238689422607422
0,train,460,"['Anorectum_axis2', 'Vagina_axis0', 'Bladder_axis1']",0.27709564566612244,0.019567251205444336
0,train,461,"['CTVp_axis1', 'Anorectum_axis2', 'CTVp_axis0']",0.3253408372402191,0.025761842727661133
0,train,462,"['CTVn_axis2', 'Bladder_axis1', 'CTVn_axis2']",0.38357409834861755,0.0182192325592041
0,train,463,"['Parametrium_axis2', 'Uterus_axis1', 'CTVn_axis0']",0.23861578106880188,0.017934083938598633
0,train,464,"['Anorectum_axis2', 'Parametrium_axis0', 'Vagina_axis1']",0.3769513666629791,0.020303726196289062
0,train,465,"['Bladder_axis0', 'Vagina_axis0', 'Bladder_axis2']",0.12846782803535461,0.02491164207458496
0,train,466,"['Uterus_axis2', 'Anorectum_axis2', 'Anorectum_axis2']",0.43541601300239563,0.022274494171142578
0,train,467,"['CTVn_axis0', 'Uterus_axis1', 'CTVn_axis0']",0.2071581929922104,0.02127981185913086
0,train,468,"['CTVn_axis0', 'Parametrium_axis1', 'CTVn_axis2']",0.40819403529167175,0.020520448684692383
0,train,469,"['Bladder_axis2', 'Vagina_axis0', 'Parametrium_axis0']",0.14563073217868805,0.020225048065185547
0,train,470,"['Uterus_axis2', 'CTVp_axis0', 'Parametrium_axis0']",0.41194841265678406,0.024256229400634766
0,train,471,"['Anorectum_axis0', 'CTVn_axis0', 'CTVp_axis0']",0.42084240913391113,0.021375417709350586
0,train,472,"['Parametrium_axis1', 'Parametrium_axis2', 'Uterus_axis1']",0.2970503866672516,0.030037879943847656
